Filename:  Global_Litterfall.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date last modified data: 20150323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data set name:  A Global Database of Litterfall Mass and Litter Pool Carbon and Nutrients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Document link: http://dx.doi.org/10.3334/ORNLDAAC/1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missing value code: -99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SITE_ID,PLOTNAME,LATITUDE,LONGITUDE,ELEVATION,MEANTEMP,BIOTEMP,PRECIP,OLSON,LIFEZONE,MATTHEWS,VEGETATION,MANAGED,AGE,REFERENCE1,REFERENCE2, LFLLW, SWFLLW, FINFLLW, RPRFLLW, LTRFLLW, LWFLLW, LLEAFW, LSWW, LFINW, LRPRW, LLTRW, FLEAFW, FSWW, FFINW, FRPRW, FLTRW, TLEAFW, TSWW, TFINW, TRPRW, TLTRW, LWW, LFLLN, SWFLLN, FINFLLN, RPRFLLN, LTRFLLN, LWFLLN, LLEAFN, LSWN, LFINN, LRPRN, LLTRN, FLEAFN, FSWN, FFINN, FRPRN, FLTRN, TLEAFN, TSWN, TFINN, TRPRN, TLTRN, LWN, LFLLP, SWFLLP, FINFLLP, RPRFLLP, LTRFLLP, LWFLLP, LLEAFP, LSWP, LFINP, LRPRP, LLTRP, FLEAFP, FSWP, FFINP, FRPRP, FLTRP, TLEAFP, TSWP, TFINP, TRPRP, TLTRP, LWP, LFLLCA, SWFLLCA, FINFLLCA, RPRFLLCA, LTRFLLCA, LWFLLCA, LLEAFCA, LSWCA, LFINCA, LRPRCA, LLTRCA, FLEAFCA, FSWCA, FFINCA, FRPRCA, FLTRCA, TLEAFCA, TSWCA, TFINCA, TRPRCA, TLTRCA, LWCA, LFLLMG, SWFLLMG, FINFLLMG, RPRFLLMG, LTRFLLMG, LWFLLMG, LLEAFMG, LSWMG, LFINMG, LRPRMG, LLTRMG, FLEAFMG, FSWMG, FFINMG, FRPRMG, FLTRMG, TLEAFMG, TSWMG, TFINMG, TRPRMG, TLTRMG, LWMG, LFLLK, SWFLLK, FINFLLK, RPRFLLK, LTRFLLK, LWFLLK, LLEAFK, LSWK, LFINK, LRPRK, LLTRK, FLEAFK, FSWK, FFINK, FRPRK, FLTRK, TLEAFK, TSWK, TFINK, TRPRK, TLTRK, LWK, LFLLNA, SWFLLNA, FINFLLNA, RPRFLLNA, LTRFLLNA, LWFLLNA, LLEAFNA, LSWNA, LFINNA, LRPRNA, LLTRNA, FLEAFNA, FSWNA, FFINNA, FRPRNA, FLTRNA, TLEAFNA, TSWNA, TFINNA, TRPRNA, TLTRNA, LWNA, LFLLMN, SWFLLMN, FINFLLMN, RPRFLLMN, LTRFLLMN, LWFLLMN, LLEAFMN, LSWMN, LFINMN, LRPRMN, LLTRMN, FLEAFMN, FSWMN, FFINMN, FRPRMN, FLTRMN, TLEAFMN, TSWMN, TFINMN, TRPRMN, TLTRMN, LWMN
4610042, Koshihata__Kyoto__Japan,35,135.5,200,10,-99,1750,-99,21,8, Pinus_densiflora_forest,-99,-99, Iwatsubo__G.__1977__in_Shidei_&_Kira__JIBP_Synthesis__v.16__115-168,-99,-99,-99,-99,-99,0.776,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.92,-99,-99,-99,-99,-99,2.88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,12.67,-99,-99,-99,-99,-99,0.25,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.15,-99,-99,-99,-99,-99,2.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,31.68,-99,-99,-99,-99,-99,0.485,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.3,-99,-99,-99,-99,-99,0.909,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.03,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4610043, Minamata__Kumamoto__Japan,33,131,200,10,-99,1750,-99,21,5, evergreen_broad-leaved_forest,-99,-99, Iwatsubo__G.__1977__in_Shidei_&_Kira__JIBP_Synthesis__v.16__115-168,-99,-99,-99,-99,-99,0.752,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.26,-99,-99,-99,-99,-99,7.248,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,11.35,-99,-99,-99,-99,-99,0.279,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.53,-99,-99,-99,-99,-99,7.263,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,17.28,-99,-99,-99,-99,-99,1.381,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.58,-99,-99,-99,-99,-99,1.635,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.05,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4610044, Yusuhara__Kochi__Japan,33.5,133.5,200,10,-99,1750,-99,21,8, Abies_firma_forest,-99,-99, Iwatsubo__G.__1977__in_Shidei_&_Kira__JIBP_Synthesis__v.16__115-168,-99,-99,-99,-99,-99,0.633,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.43,-99,-99,-99,-99,-99,4.506,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.844,-99,-99,-99,-99,-99,0.278,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.21,-99,-99,-99,-99,-99,4.699,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,18.17,-99,-99,-99,-99,-99,0.703,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,6.69,-99,-99,-99,-99,-99,2.068,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,11.26,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4610045, Yusuhara__Kochi__Japan,33.5,133.5,200,10,-99,1750,-99,21,8, Tsuga_sieboldii,-99,-99, Iwatsubo__G.__1977__in_Shidei_&_Kira__JIBP_Synthesis__v.16__115-168,-99,-99,-99,-99,-99,0.524,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.51,-99,-99,-99,-99,-99,3.64,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5.068,-99,-99,-99,-99,-99,0.181,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.41,-99,-99,-99,-99,-99,3.26,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,15.9,-99,-99,-99,-99,-99,0.533,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,1.01,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,7.63,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4610046, Ashiu__Kyoto__Japan,35,135.5,200,10,-99,1750,-99,21,11, fagus_crenata,-99,-99, Iwatsubo__G.__1977__in_Shidei_&_Kira__JIBP_Synthesis__v.16__115-168,-99,-99,-99,-99,-99,0.421,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.16,-99,-99,-99,-99,-99,4.146,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,10.5,-99,-99,-99,-99,-99,0.308,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.68,-99,-99,-99,-99,-99,3.538,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,11.6,-99,-99,-99,-99,-99,0.582,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,0.916,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4620001, Barro_Colorado_Island__Panama,9.2,-79.8,0,27,-99,2725,-99,36,1, tropical_moist_forest, N,150, Haines__B.__1977__Journal_of_Ecology__65__147-155,-99,0.583,0.23,-99,0.123,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4630001, Cedar_Creek_Natural_History_Area__Minn.,45,-93,200,7.6,-99,627,-99,14,11, quercuss_palustris__betula_papyrifera__acer_rubrum__quercus_alba, N,0, Reiners__W.A.__1970__Journal_of_Ecology__58__497-519,-99,-99,-99,-99,-99,0.439,-99,-99,-99,-99,-99,0.62,-99,-99,-99,-99,5.574,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.38,-99,-99,-99,-99,-99,9.48,-99,-99,-99,-99,155.92,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.54,-99,-99,-99,-99,-99,0.66,-99,-99,-99,-99,14.18,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.96,-99,-99,-99,-99,-99,10.6,-99,-99,-99,-99,34.76,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,1.14,-99,-99,-99,-99,8.37,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4630002, Cedar_Creek_Natural_History_Area__Minn.,45,-93,200,7.6,-99,627,-99,14,11, chamaecyparis_thyoides__frazinus__quercus_palustris__ulmus_amer., N,-99, Reiners__W.A.__1970__Journal_of_Ecology__58__497-519,-99,-99,-99,-99,-99,0.385,-99,-99,-99,-99,-99,0.481,-99,-99,-99,-99,31.705,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.5,-99,-99,-99,-99,-99,6.47,-99,-99,-99,-99,850.24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.65,-99,-99,-99,-99,-99,0.46,-99,-99,-99,-99,70.26,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,8.7,-99,-99,-99,-99,-99,9.99,-99,-99,-99,-99,822.18,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.15,-99,-99,-99,-99,-99,0.68,-99,-99,-99,-99,97.18,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4630003, Cedar_Creek_Natural_History_Area__Minn.,45,-93,200,7.6,-99,627,-99,14,11, chamaecyparis_thyoides__frazinus__ulmus_americana__betula_lutea, N,-99, Reiners__W.A.__1970__Journal_of_Ecology__58__497-519,-99,-99,-99,-99,-99,0.458,-99,-99,-99,-99,-99,0.457,-99,-99,-99,-99,91.225,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.2,-99,-99,-99,-99,-99,5.45,-99,-99,-99,-99,2183.95,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.62,-99,-99,-99,-99,-99,0.42,-99,-99,-99,-99,119.99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,9.06,-99,-99,-99,-99,-99,11.58,-99,-99,-99,-99,2870.12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.2,-99,-99,-99,-99,-99,0.52,-99,-99,-99,-99,17.818,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4640001, Madelaine_woodland_--_1968,43,3.4,10,14.4,-99,770,-99,14,12, quercus_ilex,-99,-99, Rapp__M._1969_Oecologia_Plantarum_4:377-410,-99,0.254,0.168,-99,0.563,0.985,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,11.31,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.004,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,17.235,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.259,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,6.25,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,11.31,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4640002, Madelaine_woodland_--_1968,43,3.4,10,14.4,-99,770,-99,14,12, quercus_ilex,-99,-99, Rapp__M._1969_Oecologia_Plantarum_4:377-410,-99,0.17,0.139,-99,0.18,0.489,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,6.099,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.647,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,8.502,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.865,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.664,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.23,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4640003, Madelaine_woodland--_1968,43,3.4,10,14.4,-99,770,-99,14,12, quercus_ilex,-99,-99, Rapp__M._1969_Oecologia_Plantarum_4:377-410,-99,0.398,0.18,-99,0.285,0.864,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,10.523,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.916,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,14.014,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.18,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.433,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4640004, Madelaine_woodland_--_1968,43,3.4,10,14.4,-99,770,-99,14,12, quercus_ilex,-99,-99, Rapp__M._1969_Oecologia_Plantarum_4:377-410,-99,0.268,0.111,-99,0.083,0.462,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5.079,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.279,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,8.957,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.735,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.324,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.199,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4640005, Rauquet_woodland,43.6,3.3,185,14.4,-99,770,-99,14,12, quercus_ilex,-99,140, Rapp__M._1969_Oecologia_Plantarum_4:377-410,-99,0.344,0.069,-99,0.053,0.466,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.165,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.93,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,7.832,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.598,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.228,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.124,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4640006, rauquet_woodland,43.6,3.3,185,14.4,-99,770,-99,14,12, quercus_ilex,-99,140, Rapp__M._1969_Oecologia_Plantarum_4:377-410,-99,0.158,0.078,-99,0.075,0.311,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.487,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.53,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.814,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.343,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.343,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.102,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4640007, rauquet_woodland,43.6,3.3,185,14.4,-99,770,-99,14,12, quercus_ilex,-99,140, Rapp__M._1969_Oecologia_Plantarum_4:377-410,-99,0.267,0.121,-99,0.033,0.421,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.455,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.23,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,7.021,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.435,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.501,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.103,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4640008, Rauquet_Woodland,43.6,3.3,185,14.4,-99,770,-99,14,12, quercus_ilex,-99,140, Rapp__M._1969_Oecologia_Plantarum_4:377-410,-99,0.209,0.052,-99,0.781,0.339,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.011,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.59,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5.911,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.448,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.397,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.085,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
